component_id,lot_id,wafer_id,val_0h,val_24h,val_96h,val_168h,iddq_0h,iddq_24h,tpd_0h,tpd_24h,static_limit,static_pass_0h,static_pass_24h,defect_type,is_defective
IC_6093,LOT_C,W17,10.6706,11.5392,12.0645,13.3844,1.9117,2.0252,10.5988,10.724,50.0,1,1,normal,0
IC_6094,LOT_A,W14,10.0222,11.6028,12.8547,13.7529,2.654,2.7725,11.0272,11.3546,50.0,1,1,normal,0
IC_6095,LOT_B,W09,7.3198,8.7104,9.4558,10.717,2.1447,2.2769,9.8218,9.9048,50.0,1,1,normal,0
IC_6096,LOT_B,W12,9.5959,10.8393,11.513,12.669,1.9356,2.0091,12.6694,12.7682,50.0,1,1,normal,0
IC_6097,LOT_B,W14,8.7888,9.4666,10.2333,11.0476,2.2007,2.263,11.6732,11.6031,50.0,1,1,normal,0
IC_6098,LOT_A,W01,11.3804,12.8264,14.5114,15.5093,2.5146,2.5259,11.9495,11.9751,50.0,1,1,normal,0
IC_6099,LOT_D,W05,11.4583,12.5562,13.6438,14.2738,2.7601,2.7849,12.0007,12.0434,50.0,1,1,normal,0
IC_6100,LOT_D,W09,9.834,11.3575,12.6163,13.6861,2.614,2.6697,13.0924,13.1561,50.0,1,1,normal,0
IC_6101,LOT_F,W10,12.4728,14.1313,16.0252,16.4925,2.1773,2.2725,14.1293,14.3311,50.0,1,1,normal,0
IC_6102,LOT_C,W18,8.6056,10.033,10.9542,11.6822,1.9621,2.0927,11.0338,11.0103,50.0,1,1,normal,0
IC_6103,LOT_B,W16,10.8062,11.5731,13.132,13.3148,2.5912,2.6307,11.0168,11.1501,50.0,1,1,normal,0
IC_6104,LOT_D,W09,13.9744,15.6172,17.0161,18.682,2.8822,2.9403,13.0264,13.0884,50.0,1,1,normal,0
IC_6105,LOT_B,W06,6.3542,8.0082,9.8975,10.4558,2.4557,2.5468,10.3486,10.7901,50.0,1,1,normal,0
IC_6106,LOT_E,W16,11.4442,12.3022,13.3312,13.8397,2.324,2.3939,12.1634,12.4388,50.0,1,1,normal,0
IC_6107,LOT_A,W21,8.1293,9.2986,10.0816,11.0338,2.3203,2.404,10.9298,11.2024,50.0,1,1,normal,0
IC_6108,LOT_D,W19,11.4698,13.1474,13.7672,14.3197,2.3536,2.4258,10.4755,10.5045,50.0,1,1,normal,0
IC_6109,LOT_F,W05,11.9583,13.1893,14.427,15.8748,2.3015,2.3486,14.2437,14.1979,50.0,1,1,normal,0
IC_6110,LOT_B,W04,9.7378,10.8525,11.7002,12.4936,2.288,2.3248,10.5136,10.7542,50.0,1,1,normal,0
IC_6111,LOT_B,W16,7.0,13.003,47.295,90.4188,2.4176,2.8256,10.3249,11.1653,50.0,1,1,early_drifter,1
IC_6112,LOT_E,W10,10.6992,17.4057,52.5223,99.6947,2.1112,2.5194,13.3327,14.1221,50.0,1,1,early_drifter,1
IC_6113,LOT_A,W23,10.9645,12.2838,13.4695,14.5381,2.7604,2.8617,12.9697,13.0445,50.0,1,1,normal,0
IC_6114,LOT_D,W19,10.1614,11.6761,12.3228,14.1969,2.8788,2.9145,12.5517,12.7291,50.0,1,1,normal,0
IC_6115,LOT_F,W16,12.2373,13.2897,14.2251,15.0018,2.4839,2.5085,12.0471,12.0974,50.0,1,1,normal,0
IC_6116,LOT_E,W02,9.2039,10.222,11.4599,12.1361,2.1035,2.2151,12.1506,12.0901,50.0,1,1,normal,0
IC_6117,LOT_F,W16,11.0619,12.0592,12.9113,13.3173,2.2402,2.3268,13.2664,13.4916,50.0,1,1,normal,0
IC_6118,LOT_E,W24,12.5526,13.1811,14.6004,14.1874,2.2989,2.3251,13.4403,13.5079,50.0,1,1,normal,0
IC_6119,LOT_D,W01,10.502,12.3478,13.6905,15.7411,2.7872,2.9212,12.1659,12.3118,50.0,1,1,normal,0
IC_6120,LOT_C,W01,61.7001,71.5026,87.9424,114.1925,6.1923,6.8239,21.1442,22.3491,50.0,0,0,gross_failure,1
IC_6121,LOT_A,W15,9.6166,11.3239,12.7505,13.5466,2.9449,3.0521,11.5436,11.7158,50.0,1,1,normal,0
IC_6122,LOT_B,W12,7.3304,8.8475,10.3337,10.9768,2.4086,2.5415,9.8714,10.1425,50.0,1,1,normal,0
IC_6123,LOT_A,W14,9.1346,10.5479,12.7622,13.6766,2.6315,2.6879,11.0557,11.0961,50.0,1,1,normal,0
IC_6124,LOT_D,W13,13.6534,14.0436,15.0965,15.7354,2.9475,2.9892,13.0195,13.0962,50.0,1,1,normal,0
IC_6125,LOT_F,W08,14.6967,16.4762,17.9431,18.7863,2.8506,2.9142,13.3228,13.4045,50.0,1,1,normal,0
IC_6126,LOT_B,W15,10.5047,12.0243,13.517,14.3269,3.0108,3.0836,9.6493,9.9193,50.0,1,1,normal,0
IC_6127,LOT_C,W05,10.7078,12.4984,13.2595,14.6433,2.2467,2.3794,12.5754,12.728,50.0,1,1,normal,0
IC_6128,LOT_F,W02,42.3786,43.5551,44.3432,46.6502,4.4736,4.5664,19.1968,19.53,50.0,1,1,latent_distribution_outlier,1
IC_6129,LOT_B,W16,7.238,8.3396,9.9002,10.4777,2.4179,2.4752,10.1954,10.3342,50.0,1,1,normal,0
IC_6130,LOT_F,W03,10.5074,11.3013,12.6117,13.8339,2.1844,2.2076,14.2303,14.4789,50.0,1,1,normal,0
IC_6131,LOT_C,W24,9.5784,10.9492,13.0631,13.2019,1.9193,1.995,11.0041,11.2585,50.0,1,1,normal,0
IC_6132,LOT_D,W23,10.7126,12.0783,14.0059,14.8362,2.4376,2.5104,11.6301,11.6776,50.0,1,1,normal,0
IC_6133,LOT_E,W14,11.1335,11.9378,12.8032,13.0127,2.4463,2.4954,13.4601,13.5967,50.0,1,1,normal,0
IC_6134,LOT_A,W16,8.0767,9.4438,10.3494,11.9578,2.4118,2.4567,11.1301,11.3418,50.0,1,1,normal,0
IC_6135,LOT_B,W19,5.4681,6.4764,7.6734,8.2114,2.2556,2.2668,9.4879,9.5125,50.0,1,1,normal,0
IC_6136,LOT_F,W23,10.7925,11.5708,12.5158,12.8208,2.291,2.3061,12.7347,12.5231,50.0,1,1,normal,0
IC_6137,LOT_B,W21,8.1624,9.6084,10.731,11.8678,2.2028,2.3295,9.8599,10.079,50.0,1,1,normal,0
IC_6138,LOT_F,W21,9.9639,10.7896,11.8415,12.458,2.1844,2.2243,14.1998,14.329,50.0,1,1,normal,0
IC_6139,LOT_E,W14,9.2377,10.0831,11.1213,12.1266,2.0619,2.0873,11.5782,11.729,50.0,1,1,normal,0
IC_6140,LOT_A,W22,37.5587,39.9601,41.4826,44.6002,4.8715,5.034,15.681,15.8609,50.0,1,1,latent_distribution_outlier,1
IC_6141,LOT_E,W05,9.0838,10.5629,11.5815,12.9665,2.6395,2.7122,12.3689,12.4295,50.0,1,1,normal,0
IC_6142,LOT_A,W11,8.6909,9.1755,10.1379,10.9808,2.5165,2.5095,10.064,10.1311,50.0,1,1,normal,0
IC_6143,LOT_C,W05,10.0527,11.3706,12.7908,13.4502,1.9765,2.0718,10.7173,10.9598,50.0,1,1,normal,0
IC_6144,LOT_E,W19,12.833,16.9214,41.3038,75.1517,2.4608,2.6884,13.5488,14.0921,50.0,1,1,early_drifter,1
IC_6145,LOT_B,W05,34.2157,35.8766,37.8165,37.1837,4.4815,4.5735,13.8018,13.9666,50.0,1,1,latent_distribution_outlier,1
IC_6146,LOT_D,W08,7.4473,8.696,10.3503,10.6495,2.359,2.4099,9.4779,9.7641,50.0,1,1,normal,0
IC_6147,LOT_D,W09,8.6794,10.2643,11.1595,12.7334,2.5982,2.6965,11.6983,11.8257,50.0,1,1,normal,0
IC_6148,LOT_F,W15,10.0252,11.5294,12.7818,13.4369,1.6126,1.6786,13.4733,13.7587,50.0,1,1,normal,0
IC_6149,LOT_F,W06,12.3661,14.0154,15.3682,16.8414,2.4115,2.5036,14.9312,15.0763,50.0,1,1,normal,0
IC_6150,LOT_B,W23,61.1455,65.8809,71.0305,100.1509,6.7379,7.0192,19.5097,20.1958,50.0,0,0,gross_failure,1
IC_6151,LOT_C,W12,11.8101,13.3619,15.2206,15.4236,2.2818,2.3629,12.4846,12.5304,50.0,1,1,normal,0
IC_6152,LOT_E,W06,8.1218,9.4445,11.0342,11.3125,2.0757,2.1923,12.8163,12.9126,50.0,1,1,normal,0
IC_6153,LOT_F,W02,10.0933,11.0607,12.5187,12.6431,2.1468,2.2538,13.3157,13.4247,50.0,1,1,normal,0
IC_6154,LOT_A,W18,7.0,11.3636,36.1559,69.7812,2.302,2.5453,11.1066,11.6961,50.0,1,1,early_drifter,1
IC_6155,LOT_C,W11,11.4068,12.4537,13.7949,14.8971,2.2034,2.287,11.8254,11.9573,50.0,1,1,normal,0
IC_6156,LOT_E,W13,9.34,10.6735,12.4318,13.0477,2.0454,2.1675,11.85,11.99,50.0,1,1,normal,0
IC_6157,LOT_A,W19,10.5407,12.1032,13.2026,13.988,2.3768,2.4642,10.8883,11.2311,50.0,1,1,normal,0
IC_6158,LOT_B,W02,6.5818,8.0816,9.8134,10.8001,2.5231,2.5956,11.7747,11.7543,50.0,1,1,normal,0
IC_6159,LOT_A,W17,9.6936,10.8972,11.6549,13.0124,2.6231,2.7198,10.6724,10.7143,50.0,1,1,normal,0
IC_6160,LOT_D,W23,9.6015,11.3858,12.8974,13.8817,2.4517,2.5704,11.8233,11.9024,50.0,1,1,normal,0
IC_6161,LOT_D,W24,7.6993,9.0425,9.1565,9.8562,2.5814,2.63,11.0041,11.3272,50.0,1,1,normal,0
IC_6162,LOT_D,W14,10.0731,11.1273,12.8413,13.2426,2.1653,2.222,13.5434,13.6455,50.0,1,1,normal,0
IC_6163,LOT_C,W22,13.6573,14.4345,15.5266,16.0637,2.2277,2.2305,12.2411,12.4053,50.0,1,1,normal,0
IC_6164,LOT_C,W14,11.0621,11.9827,13.2646,13.3975,2.4371,2.4719,10.4216,10.7183,50.0,1,1,normal,0
IC_6165,LOT_E,W22,6.702,7.8977,9.4374,10.5475,1.7593,1.8382,10.9862,11.2221,50.0,1,1,normal,0
IC_6166,LOT_F,W20,10.8546,12.1213,13.2692,14.2627,2.391,2.5101,13.108,13.3621,50.0,1,1,normal,0
IC_6167,LOT_D,W18,9.4235,11.0159,12.8354,13.9526,2.9481,3.0233,11.0169,11.1515,50.0,1,1,normal,0
IC_6168,LOT_C,W10,39.6264,41.4213,43.2091,44.4042,4.3694,4.5008,15.7373,15.8952,50.0,1,1,latent_distribution_outlier,1
IC_6169,LOT_B,W09,8.0251,9.1151,10.3764,11.106,2.6426,2.7064,9.7031,9.6732,50.0,1,1,normal,0
IC_6170,LOT_F,W17,9.2815,10.1798,10.9893,11.7006,1.7642,1.7888,13.9665,14.0462,50.0,1,1,normal,0
IC_6171,LOT_D,W23,9.434,10.216,10.9332,12.0958,2.3902,2.4406,11.0727,11.0219,50.0,1,1,normal,0
IC_6172,LOT_F,W15,10.9988,11.774,12.1804,12.9107,2.4561,2.492,13.7881,14.0408,50.0,1,1,normal,0
IC_6173,LOT_B,W21,8.0692,13.5493,41.0961,77.3346,2.4813,2.8058,11.626,12.2751,50.0,1,1,early_drifter,1
IC_6174,LOT_A,W09,8.3312,9.4265,10.1219,11.3846,2.5233,2.5862,11.1844,11.4331,50.0,1,1,normal,0
IC_6175,LOT_C,W05,9.935,11.5765,13.1317,12.8519,2.2101,2.3141,12.2434,12.4032,50.0,1,1,normal,0
IC_6176,LOT_C,W23,11.598,13.1913,14.7803,15.0436,2.1106,2.228,11.3241,11.4969,50.0,1,1,normal,0
IC_6177,LOT_D,W20,9.2457,10.2915,11.8669,12.3953,2.0196,2.1167,11.4597,11.4857,50.0,1,1,normal,0
IC_6178,LOT_F,W24,11.3708,12.7491,14.3727,14.8724,2.4987,2.5772,13.8082,14.079,50.0,1,1,normal,0
IC_6179,LOT_B,W24,9.9705,11.3011,12.8469,13.5566,2.9251,3.0597,10.3552,10.6442,50.0,1,1,normal,0
IC_6180,LOT_B,W05,10.42,14.1723,34.0229,58.3051,2.519,2.7368,11.0905,11.4274,50.0,1,1,early_drifter,1
IC_6181,LOT_E,W07,10.6491,12.0089,13.6224,14.0853,2.2095,2.2677,11.3877,11.5151,50.0,1,1,normal,0
IC_6182,LOT_F,W04,11.5526,12.8077,13.9375,14.4104,1.9868,2.0715,13.5793,13.6898,50.0,1,1,normal,0
IC_6183,LOT_D,W11,9.6731,10.9017,11.9461,12.2996,2.2782,2.3879,12.6764,12.7816,50.0,1,1,normal,0
IC_6184,LOT_B,W09,7.7957,8.5625,9.7278,10.444,2.7782,2.8159,9.8126,9.8663,50.0,1,1,normal,0
IC_6185,LOT_A,W12,6.2965,8.2285,9.2772,9.962,2.3941,2.5112,10.0628,10.5308,50.0,1,1,normal,0
IC_6186,LOT_E,W23,10.5015,12.0675,13.9486,15.0568,2.3603,2.453,12.7441,13.0773,50.0,1,1,normal,0
IC_6187,LOT_F,W19,11.3435,12.8664,14.5891,15.58,2.0827,2.2062,12.5623,12.6048,50.0,1,1,normal,0
IC_6188,LOT_A,W23,8.283,9.746,11.5714,12.273,2.3717,2.3752,10.856,11.1134,50.0,1,1,normal,0
IC_6189,LOT_B,W16,5.6361,7.1131,8.2838,9.6259,1.816,1.9425,10.7304,10.8918,50.0,1,1,normal,0
IC_6190,LOT_E,W04,8.1997,9.0882,9.9952,10.3604,1.4741,1.4924,13.5452,13.6347,50.0,1,1,normal,0
IC_6191,LOT_B,W17,11.2132,12.3911,13.3987,13.423,1.8677,1.9055,11.2656,11.6598,50.0,1,1,normal,0
IC_6192,LOT_E,W18,10.3473,11.6923,12.5185,13.4753,2.1307,2.18,12.8968,13.2013,50.0,1,1,normal,0
IC_6193,LOT_F,W24,11.1279,11.7586,13.0273,13.3209,2.18,2.2622,13.1842,13.234,50.0,1,1,normal,0
IC_6194,LOT_F,W13,11.7424,15.1096,31.9312,55.8243,1.6624,1.8112,13.9284,14.3308,50.0,1,1,early_drifter,1
IC_6195,LOT_F,W03,9.7184,11.4685,12.4042,13.8432,2.5666,2.6324,13.7574,14.1684,50.0,1,1,normal,0
IC_6196,LOT_F,W16,10.9897,12.3862,14.5275,16.0073,1.6452,1.7005,14.0412,14.2832,50.0,1,1,normal,0
IC_6197,LOT_E,W13,11.3537,16.2313,42.3377,75.6722,2.5144,2.7747,13.3045,14.0626,50.0,1,1,early_drifter,1
IC_6198,LOT_B,W12,10.6366,11.8275,12.3962,13.0644,2.6369,2.7268,11.4389,11.5781,50.0,1,1,normal,0
IC_6199,LOT_E,W14,9.7293,11.3896,13.0993,13.2747,1.7219,1.8454,12.6462,12.7458,50.0,1,1,normal,0
IC_6200,LOT_C,W22,12.2551,13.3353,14.6799,16.1225,2.2697,2.3488,11.6687,11.7149,50.0,1,1,normal,0
IC_6201,LOT_D,W15,10.6744,11.6064,13.6151,14.3643,2.6513,2.7305,11.9297,12.0344,50.0,1,1,normal,0
IC_6202,LOT_C,W02,11.46,12.3708,12.8649,13.6984,1.9248,2.022,11.853,11.8725,50.0,1,1,normal,0
IC_6203,LOT_C,W12,12.943,14.6071,15.8494,17.3055,2.1565,2.2384,11.5068,11.7269,50.0,1,1,normal,0
IC_6204,LOT_F,W03,12.1142,13.4276,14.8474,15.6958,1.8969,1.9548,14.1829,14.3441,50.0,1,1,normal,0
IC_6205,LOT_A,W11,10.6637,14.0167,32.2138,59.4012,2.3612,2.5714,11.2439,11.585,50.0,1,1,early_drifter,1
IC_6206,LOT_E,W03,11.2281,12.8613,14.5415,15.1616,2.1514,2.2976,13.4133,13.6247,50.0,1,1,normal,0
IC_6207,LOT_C,W15,12.3572,13.9343,15.4585,16.5077,2.4928,2.6533,12.0094,12.1197,50.0,1,1,normal,0
IC_6208,LOT_B,W23,8.7652,10.3197,11.6449,12.3029,2.6282,2.6939,11.0971,11.2179,50.0,1,1,normal,0
IC_6209,LOT_A,W05,7.6318,9.0375,10.5283,12.124,2.301,2.3939,11.3389,11.5494,50.0,1,1,normal,0
IC_6210,LOT_B,W04,12.6797,13.9714,15.0588,15.8958,2.7984,2.8493,11.0792,11.2504,50.0,1,1,normal,0
IC_6211,LOT_F,W08,7.9345,8.9593,10.2044,10.7082,1.9392,2.0557,13.6439,13.751,50.0,1,1,normal,0
IC_6212,LOT_D,W18,10.6705,11.9087,13.2339,14.1092,2.403,2.4467,12.1007,12.352,50.0,1,1,normal,0
IC_6213,LOT_E,W05,7.9644,9.3223,10.1761,11.181,1.8749,1.9898,11.8744,11.992,50.0,1,1,normal,0
IC_6214,LOT_C,W20,12.7664,14.2056,16.0328,16.2903,2.2054,2.221,12.9602,13.1175,50.0,1,1,normal,0
IC_6215,LOT_D,W03,10.9059,12.2145,13.6569,14.4344,2.6609,2.7503,12.7448,12.8894,50.0,1,1,normal,0
IC_6216,LOT_C,W05,11.0364,12.6375,14.1911,14.9229,2.1648,2.2718,11.8391,12.0972,50.0,1,1,normal,0
IC_6217,LOT_A,W17,7.2015,8.9819,10.287,10.7509,2.272,2.4164,11.6887,11.8645,50.0,1,1,normal,0
IC_6218,LOT_A,W04,11.0915,12.2899,13.7188,14.069,2.624,2.7151,10.8075,10.8996,50.0,1,1,normal,0
IC_6219,LOT_A,W21,9.833,11.3079,13.0224,13.3144,2.319,2.3633,11.3622,11.4262,50.0,1,1,normal,0
IC_6220,LOT_F,W06,8.6533,9.7599,11.1521,12.015,1.4489,1.5116,12.9374,13.2623,50.0,1,1,normal,0
IC_6221,LOT_D,W21,9.1032,10.3205,11.9856,13.048,2.25,2.3037,11.5944,11.5658,50.0,1,1,normal,0
IC_6222,LOT_E,W17,11.2748,11.9183,12.5459,13.0544,2.4659,2.4998,12.8154,12.9987,50.0,1,1,normal,0
IC_6223,LOT_C,W21,9.8283,13.3656,31.3448,55.4141,2.536,2.7591,13.2492,13.5996,50.0,1,1,early_drifter,1
IC_6224,LOT_A,W17,11.1066,12.2383,13.0897,14.1067,2.8636,2.9641,12.6998,12.7289,50.0,1,1,normal,0
IC_6225,LOT_B,W18,10.143,11.329,13.5694,14.4071,2.3726,2.4348,12.7209,12.832,50.0,1,1,normal,0
IC_6226,LOT_D,W23,8.3815,9.5697,11.1309,12.0074,2.5777,2.5737,11.822,12.058,50.0,1,1,normal,0
IC_6227,LOT_E,W14,7.9612,9.0578,10.5132,11.2185,1.5806,1.6369,12.2037,12.3688,50.0,1,1,normal,0
IC_6228,LOT_B,W07,7.8246,8.4602,8.9242,9.366,2.3311,2.401,11.4791,11.653,50.0,1,1,normal,0
IC_6229,LOT_B,W10,8.3567,9.8719,11.5235,12.7674,2.1435,2.2319,10.2694,10.4465,50.0,1,1,normal,0
IC_6230,LOT_D,W12,38.0817,40.9459,43.4655,44.158,4.6272,4.7812,16.0752,16.2087,50.0,1,1,latent_distribution_outlier,1
IC_6231,LOT_D,W06,9.1284,14.7733,46.6606,88.0072,2.4627,2.7228,11.3935,12.1985,50.0,1,1,early_drifter,1
IC_6232,LOT_C,W16,39.7408,41.6895,43.2079,43.9064,4.4885,4.6023,15.8356,15.9813,50.0,1,1,latent_distribution_outlier,1
IC_6233,LOT_D,W18,9.3911,10.3586,11.0021,11.8009,2.4165,2.4527,13.4417,13.7272,50.0,1,1,normal,0
IC_6234,LOT_D,W12,5.933,7.6546,9.1795,10.1122,2.0134,2.138,11.6349,11.8572,50.0,1,1,normal,0
IC_6235,LOT_B,W23,11.0214,11.6842,12.2232,13.3987,2.4094,2.4052,11.6516,11.7698,50.0,1,1,normal,0
IC_6236,LOT_A,W22,9.5639,10.758,12.012,12.9248,2.1282,2.2066,11.3135,11.5056,50.0,1,1,normal,0
IC_6237,LOT_E,W21,10.5693,14.0132,32.1096,57.9524,2.154,2.3581,12.6693,13.3422,50.0,1,1,early_drifter,1
IC_6238,LOT_C,W02,8.363,9.3024,10.0683,11.212,1.9553,2.0295,9.8418,9.8789,50.0,1,1,normal,0
IC_6239,LOT_C,W02,10.6723,11.8277,12.9827,13.2371,2.1107,2.2099,12.5129,12.6518,50.0,1,1,normal,0
IC_6240,LOT_B,W12,10.5036,11.4481,12.2869,13.1289,2.6259,2.6585,11.0183,11.1018,50.0,1,1,normal,0
IC_6241,LOT_A,W24,9.959,11.5383,13.2756,13.8616,2.4644,2.5545,11.8901,12.1627,50.0,1,1,normal,0
IC_6242,LOT_F,W15,10.0908,11.234,12.1473,13.6759,2.1979,2.2992,13.4738,13.6473,50.0,1,1,normal,0
IC_6243,LOT_B,W14,7.9183,9.3865,10.9679,12.3693,2.3763,2.4617,12.1181,12.2337,50.0,1,1,normal,0
IC_6244,LOT_E,W12,9.2277,10.5144,10.8289,12.4351,2.4125,2.4342,12.4705,12.7226,50.0,1,1,normal,0
IC_6245,LOT_C,W16,11.1952,12.3588,13.223,14.1532,2.1975,2.2513,11.5757,11.4836,50.0,1,1,normal,0
IC_6246,LOT_B,W13,37.2817,38.5466,40.7819,40.5662,4.4097,4.4777,14.0309,14.2363,50.0,1,1,latent_distribution_outlier,1
IC_6247,LOT_C,W05,12.1169,13.0833,14.1011,14.5953,2.5701,2.6201,11.0258,11.0617,50.0,1,1,normal,0
IC_6248,LOT_A,W09,11.557,12.727,13.6438,14.2564,3.0739,3.0756,10.9325,11.1378,50.0,1,1,normal,0
IC_6249,LOT_A,W11,7.9389,13.2162,38.5693,74.2095,1.8423,2.165,11.6673,12.3025,50.0,1,1,early_drifter,1
IC_6250,LOT_F,W10,10.7034,12.0334,12.8539,14.5331,1.7376,1.7942,13.0391,13.422,50.0,1,1,normal,0
IC_6251,LOT_E,W03,8.9934,9.8831,10.9217,11.7432,1.9261,1.9639,12.2856,12.5541,50.0,1,1,normal,0
IC_6252,LOT_C,W21,10.7927,12.1748,13.9831,15.1807,2.2104,2.2717,11.6384,11.8075,50.0,1,1,normal,0
IC_6253,LOT_C,W03,11.1799,12.5422,14.1055,15.3941,2.097,2.2166,12.2469,12.2865,50.0,1,1,normal,0
IC_6254,LOT_C,W19,9.9357,11.7887,13.3069,14.4644,1.9334,2.0505,11.75,11.86,50.0,1,1,normal,0
IC_6255,LOT_B,W01,10.5923,11.4006,12.1618,12.9579,2.5866,2.6518,11.4816,11.5218,50.0,1,1,normal,0
IC_6256,LOT_E,W10,11.1545,12.049,12.5341,12.7058,2.0621,2.1107,11.4235,11.5033,50.0,1,1,normal,0
IC_6257,LOT_D,W23,9.6591,11.0272,12.6019,13.515,2.6052,2.6501,11.6105,11.7264,50.0,1,1,normal,0
IC_6258,LOT_A,W15,10.2803,11.7371,12.9665,13.7413,2.4049,2.4982,10.6969,11.0027,50.0,1,1,normal,0
IC_6259,LOT_E,W16,7.1594,8.1779,8.9731,10.519,2.1859,2.2225,11.3445,11.449,50.0,1,1,normal,0
IC_6260,LOT_B,W12,7.4696,8.5285,9.396,10.4683,2.1318,2.178,11.1269,11.2476,50.0,1,1,normal,0
IC_6261,LOT_F,W13,12.137,13.8506,15.5047,16.4793,2.3518,2.3954,14.623,14.6903,50.0,1,1,normal,0
IC_6262,LOT_D,W11,8.6197,9.7584,10.6376,11.6676,2.3143,2.3869,13.1638,13.3281,50.0,1,1,normal,0
IC_6263,LOT_C,W12,10.1588,11.7065,13.2033,14.6366,1.9852,2.0056,12.6497,12.8364,50.0,1,1,normal,0
IC_6264,LOT_C,W16,13.7368,14.8206,15.9502,17.7632,2.2837,2.294,11.5644,11.7326,50.0,1,1,normal,0
IC_6265,LOT_D,W21,11.5324,12.8942,14.2279,14.8016,2.7516,2.8597,11.7155,11.8241,50.0,1,1,normal,0
IC_6266,LOT_F,W03,13.8499,14.7857,16.1989,16.6854,2.439,2.4718,13.4213,13.7403,50.0,1,1,normal,0
IC_6267,LOT_C,W22,11.627,12.5258,13.8408,14.377,2.5988,2.6281,11.4019,11.4475,50.0,1,1,normal,0
IC_6268,LOT_F,W01,10.6919,12.7352,14.3299,14.3672,1.9352,2.0532,12.3814,12.6135,50.0,1,1,normal,0
IC_6269,LOT_F,W18,13.0574,14.5468,16.3596,17.5291,2.1328,2.206,14.5233,14.6614,50.0,1,1,normal,0
IC_6270,LOT_D,W04,11.1508,12.5899,14.1867,15.5355,2.475,2.5709,11.6456,11.8667,50.0,1,1,normal,0
IC_6271,LOT_B,W01,5.9996,7.2997,7.9936,9.2008,1.7433,1.7874,10.8732,11.0075,50.0,1,1,normal,0
IC_6272,LOT_A,W11,11.6877,13.3138,15.1739,15.7595,2.8581,2.9876,11.2003,11.4222,50.0,1,1,normal,0
IC_6273,LOT_B,W09,6.3179,7.675,8.8872,10.4017,2.4726,2.5411,9.5807,9.6534,50.0,1,1,normal,0
IC_6274,LOT_F,W18,9.41,10.4395,11.2832,10.9885,1.978,2.0293,12.1103,12.3271,50.0,1,1,normal,0
IC_6275,LOT_C,W09,11.4974,13.1744,14.8527,15.702,1.9885,2.1209,11.9091,12.0382,50.0,1,1,normal,0
IC_6276,LOT_D,W11,11.2813,12.9977,14.9871,15.7735,2.3969,2.5247,11.1638,11.1463,50.0,1,1,normal,0
IC_6277,LOT_E,W21,13.1281,14.92,16.1936,16.5381,2.6571,2.761,12.6822,12.9678,50.0,1,1,normal,0
IC_6278,LOT_F,W13,12.4834,13.9876,15.9704,17.1765,2.0848,2.2221,13.1786,13.4089,50.0,1,1,normal,0
IC_6279,LOT_E,W14,9.7941,11.2526,12.2317,13.0287,1.7815,1.8048,11.3816,11.3579,50.0,1,1,normal,0
IC_6280,LOT_F,W21,9.9698,11.4442,12.4374,13.8827,2.0255,2.1179,14.8584,14.9469,50.0,1,1,normal,0
IC_6281,LOT_D,W11,8.2912,9.8779,11.2095,11.8378,2.3257,2.404,11.6478,11.8025,50.0,1,1,normal,0
IC_6282,LOT_C,W19,12.1031,12.8872,13.7765,13.8843,2.1258,2.2133,10.9415,11.1543,50.0,1,1,normal,0
IC_6283,LOT_C,W24,10.6697,11.8066,13.1574,14.2998,2.3856,2.4266,12.2325,12.1923,50.0,1,1,normal,0
IC_6284,LOT_E,W08,9.0312,9.6074,10.4511,11.4279,1.9727,1.9714,12.12,12.0104,50.0,1,1,normal,0
IC_6285,LOT_A,W19,54.0733,58.4924,65.467,80.1774,6.5902,6.8249,18.1874,18.6995,50.0,0,0,gross_failure,1
IC_6286,LOT_C,W16,11.5829,12.4388,13.5771,14.1758,2.4053,2.493,12.3427,12.2776,50.0,1,1,normal,0
IC_6287,LOT_E,W23,10.6175,11.3048,12.341,13.2979,2.2948,2.348,12.3635,12.4825,50.0,1,1,normal,0
IC_6288,LOT_F,W13,8.9054,10.4055,12.1638,13.3348,2.1074,2.2012,13.5,13.6556,50.0,1,1,normal,0
IC_6289,LOT_D,W15,11.5344,12.3142,12.9482,12.8984,2.7631,2.8135,11.1385,11.1136,50.0,1,1,normal,0
IC_6290,LOT_E,W06,7.1797,8.0767,9.5682,9.5053,1.5495,1.6713,11.8205,11.7885,50.0,1,1,normal,0
IC_6291,LOT_C,W24,11.5725,12.6813,13.7671,13.9746,2.4168,2.4803,10.4461,10.5173,50.0,1,1,normal,0
IC_6292,LOT_C,W03,15.1923,16.4147,18.6081,18.5658,2.3052,2.3796,11.9903,11.9551,50.0,1,1,normal,0
IC_6293,LOT_B,W21,10.3273,11.3495,11.6164,13.0067,2.9808,3.059,12.4915,12.4791,50.0,1,1,normal,0
IC_6294,LOT_E,W21,4.2172,5.8757,7.9278,8.1855,1.8387,1.9799,11.8335,12.032,50.0,1,1,normal,0
IC_6295,LOT_A,W06,11.763,13.4425,14.7074,15.7454,2.7327,2.8273,11.7564,12.1897,50.0,1,1,normal,0
IC_6296,LOT_A,W19,10.2784,16.3381,50.5112,97.3726,2.7009,3.0765,10.3741,10.9907,50.0,1,1,early_drifter,1
IC_6297,LOT_D,W10,10.1341,10.8721,11.9958,11.5871,2.6285,2.6406,12.0723,12.1485,50.0,1,1,normal,0
