component_id,lot_id,wafer_id,val_0h,val_24h,val_96h,val_168h,iddq_0h,iddq_24h,tpd_0h,tpd_24h,static_limit,static_pass_0h,static_pass_24h,defect_type,is_defective
IC_4673,LOT_A,W05,11.3497,13.0944,14.6354,16.2713,2.5905,2.7398,11.4787,11.7149,50.0,1,1,normal,0
IC_4934,LOT_B,W20,10.8459,12.4039,14.2575,14.887,2.5411,2.6611,10.7611,10.8721,50.0,1,1,normal,0
IC_5854,LOT_B,W20,7.7862,8.9152,10.0806,10.2249,2.6929,2.789,9.4725,9.5107,50.0,1,1,normal,0
IC_1058,LOT_D,W16,5.2266,6.4114,7.7348,9.072,2.2165,2.343,11.4319,11.6849,50.0,1,1,normal,0
IC_4645,LOT_A,W05,12.968,14.1591,15.6054,15.8092,2.5603,2.6313,10.0838,10.2461,50.0,1,1,normal,0
IC_4995,LOT_C,W06,13.2567,19.0198,51.2091,92.8452,2.3967,2.7332,10.7264,11.442,50.0,1,1,early_drifter,1
IC_1817,LOT_C,W23,10.7876,12.1186,13.6811,14.3029,1.9713,2.0864,11.6352,11.7965,50.0,1,1,normal,0
IC_5775,LOT_A,W24,10.0487,11.545,12.6304,12.8557,2.5346,2.6054,11.0194,11.331,50.0,1,1,normal,0
IC_4729,LOT_C,W04,11.5424,16.3358,41.9865,76.2475,2.1025,2.3498,12.0305,12.5081,50.0,1,1,early_drifter,1
IC_6786,LOT_C,W14,12.419,18.717,53.3823,98.2812,2.3211,2.7112,11.0069,11.5786,50.0,1,1,early_drifter,1
IC_6105,LOT_B,W06,6.3542,8.0082,9.8975,10.4558,2.4557,2.5468,10.3486,10.7901,50.0,1,1,normal,0
IC_1494,LOT_A,W19,8.5264,9.4682,10.3561,11.2752,1.9695,1.9925,12.0016,12.1502,50.0,1,1,normal,0
IC_6860,LOT_B,W23,7.0,13.0362,48.113,93.5399,2.7388,3.14,9.4785,10.2738,50.0,1,1,early_drifter,1
IC_2286,LOT_D,W10,9.0397,10.486,11.8645,12.3726,2.3532,2.4105,11.1094,11.2865,50.0,1,1,normal,0
IC_6331,LOT_C,W08,11.713,12.8418,13.8777,15.0919,2.0796,2.1497,11.6222,11.8436,50.0,1,1,normal,0
IC_4097,LOT_A,W12,11.0874,12.6441,14.2597,15.5049,2.9292,3.0253,11.5194,11.6746,50.0,1,1,normal,0
IC_3758,LOT_E,W23,69.6483,72.287,88.5526,116.0937,7.0269,7.2039,22.0408,22.4538,50.0,0,0,gross_failure,1
IC_4744,LOT_E,W16,10.8009,11.9161,13.2699,13.2554,2.3371,2.3501,12.0041,12.1252,50.0,1,1,normal,0
IC_5547,LOT_D,W13,8.2574,9.2981,10.8037,11.8884,2.7131,2.772,12.1699,12.3165,50.0,1,1,normal,0
IC_5331,LOT_C,W14,80.2201,82.7736,89.9288,105.1751,7.86,8.0417,21.123,21.481,50.0,0,0,gross_failure,1
IC_2622,LOT_A,W11,9.8892,10.9112,12.0237,13.5001,2.2841,2.3704,10.9301,11.0371,50.0,1,1,normal,0
IC_2178,LOT_E,W11,11.4707,12.3681,13.143,13.9834,1.8876,1.9104,13.3243,13.5118,50.0,1,1,normal,0
IC_5899,LOT_B,W23,6.939,8.0468,9.3622,9.7144,2.3466,2.4065,11.3759,11.5965,50.0,1,1,normal,0
IC_3543,LOT_C,W09,10.3724,11.9049,13.7016,13.8152,2.2102,2.2948,11.919,12.0191,50.0,1,1,normal,0
IC_3892,LOT_E,W16,13.2635,14.4822,15.4708,15.2612,2.4033,2.4754,12.9381,13.0011,50.0,1,1,normal,0
IC_4221,LOT_C,W22,11.9165,13.3222,14.9749,16.0043,2.6425,2.7217,12.364,12.5254,50.0,1,1,normal,0
IC_6313,LOT_D,W04,8.0828,9.0283,10.159,10.906,2.0459,2.0629,11.6863,11.7645,50.0,1,1,normal,0
IC_4088,LOT_B,W16,6.4435,7.632,8.5772,9.0747,2.1074,2.1445,12.0575,12.1951,50.0,1,1,normal,0
IC_6818,LOT_D,W24,11.4476,12.3117,13.0799,14.1028,2.3483,2.4195,12.622,12.6922,50.0,1,1,normal,0
IC_5406,LOT_E,W23,10.1058,11.6494,13.2255,14.1313,2.1967,2.3228,11.9129,12.1509,50.0,1,1,normal,0
IC_4478,LOT_C,W21,11.8897,12.9113,14.0022,14.946,2.4139,2.4599,12.1997,12.3713,50.0,1,1,normal,0
IC_4002,LOT_D,W17,9.2289,10.6817,11.7538,12.6683,2.4651,2.5437,11.8951,11.9071,50.0,1,1,normal,0
IC_1678,LOT_C,W13,10.3904,11.6018,12.1688,12.9139,2.3305,2.4258,10.6713,10.8658,50.0,1,1,normal,0
IC_2226,LOT_F,W03,11.7717,12.6965,13.8781,14.284,1.8614,1.919,13.4706,13.5111,50.0,1,1,normal,0
IC_6601,LOT_E,W02,12.3294,13.6972,14.9448,15.3957,2.4014,2.5676,12.4315,12.6692,50.0,1,1,normal,0
IC_2968,LOT_F,W07,10.8219,12.1008,12.9548,14.2181,1.626,1.7535,15.0512,15.2113,50.0,1,1,normal,0
IC_4107,LOT_A,W13,6.7192,8.4811,9.9687,10.296,2.5256,2.6292,11.5714,11.7971,50.0,1,1,normal,0
IC_2675,LOT_D,W15,11.3406,12.6628,14.3257,14.7322,2.4979,2.595,10.7521,10.9559,50.0,1,1,normal,0
IC_4165,LOT_A,W11,11.5828,12.7689,13.3875,13.915,2.731,2.8008,12.0073,12.1418,50.0,1,1,normal,0
IC_1529,LOT_A,W02,8.3509,10.1262,11.6172,12.8969,1.9741,2.0812,11.5961,11.9937,50.0,1,1,normal,0
IC_1903,LOT_A,W11,9.6531,11.007,12.2258,13.6896,2.1486,2.2352,12.114,12.2254,50.0,1,1,normal,0
IC_5732,LOT_B,W12,12.0046,13.1411,14.8531,15.4301,3.0515,3.0855,10.6045,10.7348,50.0,1,1,normal,0
IC_6111,LOT_B,W16,7.0,13.003,47.295,90.4188,2.4176,2.8256,10.3249,11.1653,50.0,1,1,early_drifter,1
IC_2564,LOT_B,W17,9.3607,10.6304,11.845,12.8107,2.5953,2.6345,12.1301,12.3307,50.0,1,1,normal,0
IC_4820,LOT_F,W03,11.4407,13.2059,14.2947,15.6459,1.9542,2.0433,13.2372,13.5353,50.0,1,1,normal,0
IC_2038,LOT_D,W19,9.4095,10.9361,12.3829,12.9733,1.9959,2.0909,11.2603,11.49,50.0,1,1,normal,0
IC_5451,LOT_B,W06,6.5083,7.3081,8.4267,9.1716,2.5519,2.5743,11.0718,11.1281,50.0,1,1,normal,0
IC_4834,LOT_B,W03,66.2837,75.4533,82.4794,92.5481,7.1296,7.6808,17.7681,18.7785,50.0,0,0,gross_failure,1
IC_2107,LOT_A,W08,8.1993,13.0268,38.1816,72.2681,2.3216,2.6661,10.8014,11.3253,50.0,1,1,early_drifter,1
IC_4598,LOT_D,W13,8.9106,10.0711,10.8039,12.3753,2.0274,2.1612,11.3071,11.2871,50.0,1,1,normal,0
IC_5434,LOT_C,W16,11.8976,13.146,15.0927,16.1912,2.1822,2.1991,11.7448,12.0015,50.0,1,1,normal,0
IC_4261,LOT_F,W12,11.3386,12.7648,13.7481,14.5767,2.2014,2.3242,13.1976,13.5386,50.0,1,1,normal,0
IC_6575,LOT_A,W19,10.7037,12.4215,13.734,15.1658,2.6352,2.7243,11.0373,11.3455,50.0,1,1,normal,0
IC_1176,LOT_B,W11,10.6124,16.5254,50.2844,92.1315,2.6395,2.9769,9.4084,10.1485,50.0,1,1,early_drifter,1
IC_4145,LOT_E,W17,9.9605,11.671,12.8659,14.1652,2.4791,2.6085,12.5128,12.6987,50.0,1,1,normal,0
IC_5551,LOT_E,W13,11.2943,12.3759,13.8033,14.9504,2.6249,2.7184,13.5936,13.5916,50.0,1,1,normal,0
IC_1232,LOT_E,W15,9.0346,10.0952,11.4027,11.9364,1.8126,1.9079,12.1239,11.9862,50.0,1,1,normal,0
IC_6305,LOT_E,W17,9.6648,10.6246,12.2448,12.8981,2.4339,2.5311,12.3832,12.5239,50.0,1,1,normal,0
IC_5989,LOT_D,W15,8.8419,9.9988,11.5441,11.7985,2.2688,2.2779,11.1141,11.1725,50.0,1,1,normal,0
IC_6586,LOT_B,W01,8.4086,9.4744,10.7115,10.9201,2.4705,2.5215,10.383,10.519,50.0,1,1,normal,0
IC_4510,LOT_E,W06,11.9714,13.014,14.2176,15.1048,2.5482,2.6225,13.1496,13.306,50.0,1,1,normal,0
IC_1553,LOT_E,W07,11.1719,12.2685,12.7511,13.839,2.315,2.447,12.174,12.2562,50.0,1,1,normal,0
IC_6073,LOT_E,W23,9.4564,10.9514,12.3119,12.9577,2.0658,2.1541,11.949,12.0613,50.0,1,1,normal,0
IC_6449,LOT_A,W16,9.4171,11.1052,12.9014,13.5687,2.7986,2.8945,11.7541,11.9921,50.0,1,1,normal,0
IC_6047,LOT_A,W12,8.54,9.4382,10.7607,11.886,2.6431,2.6848,11.8264,11.9321,50.0,1,1,normal,0
IC_3496,LOT_D,W03,10.5768,11.5249,11.6686,13.2037,2.7832,2.8212,10.8428,10.8897,50.0,1,1,normal,0
IC_1304,LOT_D,W13,10.6642,11.4975,12.4337,13.572,2.4506,2.4663,10.9329,11.2302,50.0,1,1,normal,0
IC_5932,LOT_C,W15,10.763,11.538,12.4376,13.005,2.1655,2.1862,11.327,11.4337,50.0,1,1,normal,0
IC_6658,LOT_B,W12,9.2937,10.5498,11.6446,12.9778,2.8362,2.8707,11.7822,11.9938,50.0,1,1,normal,0
IC_2143,LOT_D,W10,8.5404,9.4803,10.0142,11.2955,2.3359,2.3912,11.4101,11.6549,50.0,1,1,normal,0
IC_5207,LOT_F,W01,12.878,14.1103,15.8569,16.7615,2.8209,2.8639,12.368,12.6525,50.0,1,1,normal,0
IC_5785,LOT_F,W23,9.4496,10.3433,11.4678,11.5182,1.7142,1.7736,14.0341,14.1059,50.0,1,1,normal,0
IC_5660,LOT_A,W12,10.9007,11.9112,12.7271,13.6384,2.6359,2.6988,11.4848,11.5632,50.0,1,1,normal,0
IC_1714,LOT_E,W21,11.3726,12.5866,14.0894,14.9332,1.9951,2.0729,13.4537,13.4434,50.0,1,1,normal,0
IC_2623,LOT_E,W15,11.2138,11.9676,13.3779,13.6233,2.1502,2.2097,12.6034,12.6055,50.0,1,1,normal,0
IC_2694,LOT_B,W06,38.8104,39.7998,42.1307,42.9342,4.8319,4.8869,15.7844,16.0137,50.0,1,1,latent_distribution_outlier,1
IC_4436,LOT_B,W18,8.3495,9.4644,10.1644,10.2673,2.4106,2.489,12.1164,12.2453,50.0,1,1,normal,0
IC_4058,LOT_F,W22,11.0741,14.6599,35.0129,62.6787,2.5569,2.796,12.5349,12.9573,50.0,1,1,early_drifter,1
IC_5711,LOT_E,W02,11.2195,12.6629,14.4608,15.1321,2.2932,2.3859,12.0426,12.3246,50.0,1,1,normal,0
IC_1090,LOT_E,W09,9.6612,10.7383,11.4203,12.8258,2.497,2.5397,12.1043,12.3286,50.0,1,1,normal,0
IC_5289,LOT_F,W11,14.079,15.1741,16.705,17.1883,2.0473,2.1644,14.5218,14.6228,50.0,1,1,normal,0
IC_4484,LOT_A,W23,9.2423,13.534,35.9385,68.5331,2.7978,3.0044,10.8843,11.3178,50.0,1,1,early_drifter,1
IC_5925,LOT_D,W04,8.6781,10.511,12.1676,13.2301,2.2148,2.3366,12.8834,13.0099,50.0,1,1,normal,0
IC_6309,LOT_B,W07,40.6648,41.6443,43.5844,43.7627,4.5508,4.6195,14.881,15.2101,50.0,1,1,latent_distribution_outlier,1
IC_3584,LOT_E,W03,8.4505,9.4083,9.9212,10.5671,2.0962,2.1541,11.8947,11.9438,50.0,1,1,normal,0
IC_2387,LOT_F,W10,9.4575,10.5352,11.7095,11.7673,1.8352,1.8825,13.3439,13.4308,50.0,1,1,normal,0
IC_2206,LOT_C,W23,12.0125,12.9943,13.7926,14.418,2.1823,2.2118,11.4597,11.631,50.0,1,1,normal,0
IC_3209,LOT_E,W08,9.8038,11.0167,12.0711,13.1832,1.9502,1.9909,11.5244,11.4612,50.0,1,1,normal,0
IC_4027,LOT_A,W20,8.5428,9.6001,10.5505,11.4084,2.689,2.7382,11.3051,11.4019,50.0,1,1,normal,0
IC_2390,LOT_C,W07,12.1094,13.9191,14.9553,16.7137,2.0756,2.1723,11.5668,11.8232,50.0,1,1,normal,0
IC_5024,LOT_B,W09,7.0417,8.3927,10.1996,11.456,2.183,2.2409,12.1577,12.3508,50.0,1,1,normal,0
IC_4741,LOT_C,W12,33.8385,36.5125,37.9196,37.2,3.8304,3.9778,14.2268,14.5144,50.0,1,1,latent_distribution_outlier,1
IC_2300,LOT_C,W20,11.9667,16.5766,42.8467,77.0612,2.2949,2.555,12.2248,12.7683,50.0,1,1,early_drifter,1
IC_6037,LOT_D,W12,12.0916,17.0276,43.6416,77.8596,2.7512,3.0182,12.4391,12.8928,50.0,1,1,early_drifter,1
IC_1749,LOT_C,W01,10.4354,11.57,11.7537,12.8385,2.1755,2.2945,10.9624,11.1687,50.0,1,1,normal,0
IC_1617,LOT_A,W20,11.0177,12.2918,13.7699,14.5924,2.8656,2.9902,11.484,11.6483,50.0,1,1,normal,0
IC_6873,LOT_C,W12,12.6923,13.4637,14.0889,15.4994,2.3948,2.4598,11.1369,11.2743,50.0,1,1,normal,0
IC_6286,LOT_C,W16,11.5829,12.4388,13.5771,14.1758,2.4053,2.493,12.3427,12.2776,50.0,1,1,normal,0
IC_1594,LOT_C,W10,9.8155,10.8878,11.9672,12.7855,2.009,2.1341,10.3147,10.5753,50.0,1,1,normal,0
IC_4078,LOT_B,W03,8.5312,9.4393,10.28,10.7835,2.1731,2.2068,12.6391,12.6517,50.0,1,1,normal,0
IC_3009,LOT_C,W10,10.4377,12.3945,13.8073,14.7661,2.3482,2.5138,11.9398,12.1125,50.0,1,1,normal,0
IC_1366,LOT_F,W08,8.9605,10.4597,11.9986,13.4025,2.1829,2.2459,12.7697,12.8806,50.0,1,1,normal,0
IC_4393,LOT_B,W19,6.8265,8.5806,9.9935,11.2318,2.1027,2.158,11.5585,11.7411,50.0,1,1,normal,0
IC_4317,LOT_D,W16,8.4106,9.6667,11.3373,12.1527,2.3033,2.4478,11.5517,11.8034,50.0,1,1,normal,0
IC_3540,LOT_E,W13,10.8996,11.6347,12.4182,13.1518,2.487,2.5361,12.5872,12.5983,50.0,1,1,normal,0
IC_2304,LOT_F,W06,11.2397,12.7606,14.564,15.8017,2.211,2.3476,13.127,13.3054,50.0,1,1,normal,0
IC_6520,LOT_D,W04,10.4729,11.5569,12.3787,12.7427,2.3743,2.4413,10.2844,10.3739,50.0,1,1,normal,0
IC_2967,LOT_C,W10,12.6137,13.5119,14.3116,15.3578,2.3752,2.3773,11.1563,11.2291,50.0,1,1,normal,0
IC_2597,LOT_C,W05,10.8077,12.2544,13.7381,14.4018,1.8705,1.9585,12.6745,12.9487,50.0,1,1,normal,0
IC_6902,LOT_E,W11,10.2791,11.4061,11.8485,12.9998,2.3446,2.4004,13.0151,13.0386,50.0,1,1,normal,0
IC_4783,LOT_A,W13,9.9442,10.8858,12.6306,12.1631,2.0452,2.0889,12.0488,12.1762,50.0,1,1,normal,0
IC_4296,LOT_A,W20,10.8246,12.259,13.0133,13.9732,3.0402,3.1323,11.9405,12.1184,50.0,1,1,normal,0
IC_6082,LOT_E,W20,10.1112,11.0613,12.1958,12.0676,2.2435,2.3259,11.694,11.7573,50.0,1,1,normal,0
IC_2589,LOT_E,W01,11.2253,12.8583,14.4779,14.7294,2.6088,2.7387,13.4842,13.6744,50.0,1,1,normal,0
IC_2337,LOT_B,W24,9.1091,10.5671,12.5694,13.3811,2.7439,2.8156,10.679,10.9139,50.0,1,1,normal,0
IC_1712,LOT_B,W18,10.686,11.8953,13.1152,13.7821,2.4655,2.5481,10.6938,10.8581,50.0,1,1,normal,0
IC_4833,LOT_B,W22,5.2575,6.6639,8.0348,8.7798,2.4211,2.4628,9.9577,10.1537,50.0,1,1,normal,0
IC_3760,LOT_A,W19,12.3872,16.61,39.2552,70.0944,2.5084,2.7784,12.3035,12.9025,50.0,1,1,early_drifter,1
IC_5787,LOT_A,W17,8.9375,9.9732,10.8019,10.9705,2.4799,2.5058,10.8941,11.1589,50.0,1,1,normal,0
IC_2181,LOT_E,W13,9.2406,10.4572,12.0088,12.5678,2.2962,2.3892,12.322,12.5547,50.0,1,1,normal,0
IC_6194,LOT_F,W13,11.7424,15.1096,31.9312,55.8243,1.6624,1.8112,13.9284,14.3308,50.0,1,1,early_drifter,1
IC_5728,LOT_F,W21,8.4084,9.5591,10.3021,11.4696,1.8827,1.9505,13.6512,13.7349,50.0,1,1,normal,0
IC_3350,LOT_D,W07,10.4696,11.8631,14.0344,14.1229,2.2248,2.2879,11.5074,11.5568,50.0,1,1,normal,0
IC_2948,LOT_B,W03,38.1097,39.8254,42.2422,42.2965,5.0223,5.1282,15.3384,15.7244,50.0,1,1,latent_distribution_outlier,1
IC_2392,LOT_C,W01,11.7117,12.6221,12.9144,13.9752,2.2367,2.2864,12.5696,12.621,50.0,1,1,normal,0
IC_4063,LOT_C,W22,45.4301,47.1138,49.0678,51.3398,4.9153,5.0152,16.212,16.3856,50.0,1,1,latent_distribution_outlier,1
IC_4141,LOT_C,W17,10.9606,12.0744,13.7679,15.4048,2.5229,2.6066,11.469,11.6048,50.0,1,1,normal,0
IC_4346,LOT_E,W17,8.4156,10.0623,11.5293,12.5893,2.3182,2.3963,12.3832,12.3951,50.0,1,1,normal,0
IC_1222,LOT_B,W21,10.384,11.6943,12.9283,13.0948,2.495,2.5461,11.9298,12.1906,50.0,1,1,normal,0
IC_4464,LOT_C,W04,11.8633,13.054,14.2179,15.2967,2.3279,2.4244,12.6101,12.7716,50.0,1,1,normal,0
IC_5688,LOT_F,W02,8.4963,9.7159,10.464,11.8539,1.9954,2.033,13.7455,13.975,50.0,1,1,normal,0
IC_6531,LOT_C,W24,14.2831,15.6019,16.2863,17.5678,2.1616,2.2784,11.7259,11.7131,50.0,1,1,normal,0
IC_6020,LOT_A,W02,7.8039,8.8792,10.3862,10.8086,2.5953,2.639,11.1697,11.5022,50.0,1,1,normal,0
IC_6950,LOT_F,W22,11.8675,18.6214,53.6847,100.5041,2.3876,2.8088,13.1332,13.968,50.0,1,1,early_drifter,1
IC_1329,LOT_B,W15,8.1612,9.8109,11.3616,12.959,2.6666,2.8067,11.5337,11.6842,50.0,1,1,normal,0
IC_2421,LOT_D,W09,9.8993,13.7868,34.7692,62.8446,2.4817,2.6975,12.073,12.5544,50.0,1,1,early_drifter,1
IC_5506,LOT_F,W05,12.0177,13.1022,14.5326,15.2722,2.0378,2.145,13.7851,13.8648,50.0,1,1,normal,0
IC_6563,LOT_D,W23,10.5995,12.1114,13.5785,15.0744,2.8148,2.9528,10.6914,10.7704,50.0,1,1,normal,0
IC_5354,LOT_D,W22,10.4235,11.305,12.674,12.9227,2.5919,2.6694,11.9762,12.2534,50.0,1,1,normal,0
IC_1302,LOT_D,W07,11.4208,15.4257,37.3375,67.579,2.457,2.6762,12.0365,12.4829,50.0,1,1,early_drifter,1
IC_2745,LOT_E,W18,10.0864,11.0988,12.0478,12.7318,2.6208,2.7002,11.4877,11.4278,50.0,1,1,normal,0
IC_6304,LOT_D,W03,9.3153,10.4229,12.1508,13.1098,2.3516,2.4374,12.4499,12.6073,50.0,1,1,normal,0
IC_2039,LOT_D,W01,11.7065,13.137,14.3346,15.6163,2.7725,2.8581,12.5826,12.8021,50.0,1,1,normal,0
IC_4991,LOT_B,W10,9.8375,13.135,32.3237,58.9774,2.582,2.7009,10.5383,10.9188,50.0,1,1,early_drifter,1
IC_6882,LOT_B,W02,8.6496,10.3113,12.2301,12.5871,2.4201,2.5556,10.2597,10.584,50.0,1,1,normal,0
IC_2834,LOT_F,W21,11.2414,12.541,13.1855,14.1116,2.0659,2.1312,13.3648,13.4958,50.0,1,1,normal,0
IC_6457,LOT_D,W16,7.0894,8.2253,8.5398,9.7516,2.3291,2.4136,11.2689,11.3422,50.0,1,1,normal,0
IC_2466,LOT_C,W23,9.7325,11.4288,12.9761,13.6483,2.0053,2.0984,10.959,11.1406,50.0,1,1,normal,0
IC_2993,LOT_E,W22,8.9296,9.8599,10.6669,11.2978,2.1038,2.1163,11.4766,11.5263,50.0,1,1,normal,0
IC_3992,LOT_C,W04,11.4553,12.9843,14.211,15.2404,1.9649,2.0463,12.1419,12.1631,50.0,1,1,normal,0
IC_3167,LOT_A,W16,10.2124,11.1966,11.7549,13.0009,1.9388,1.9881,12.3773,12.43,50.0,1,1,normal,0
IC_5484,LOT_F,W14,10.2176,15.9041,48.5202,91.2886,2.0007,2.3607,13.3263,13.9202,50.0,1,1,early_drifter,1
IC_1922,LOT_E,W06,57.5384,65.8486,81.4243,97.8669,5.897,6.4169,20.2377,21.2183,50.0,0,0,gross_failure,1
IC_1805,LOT_A,W01,11.5252,12.8302,13.7239,14.5105,2.5981,2.6671,12.1646,12.3531,50.0,1,1,normal,0
IC_2891,LOT_A,W15,8.107,9.5791,11.0965,11.6301,2.1802,2.2625,11.94,11.9938,50.0,1,1,normal,0
IC_6292,LOT_C,W03,15.1923,16.4147,18.6081,18.5658,2.3052,2.3796,11.9903,11.9551,50.0,1,1,normal,0
IC_6512,LOT_E,W24,11.5157,12.7334,13.4683,14.4708,2.1699,2.2226,12.2941,12.4488,50.0,1,1,normal,0
IC_3388,LOT_C,W03,12.9869,13.9923,14.7054,16.1962,2.4994,2.5421,12.7016,12.7987,50.0,1,1,normal,0
IC_5309,LOT_B,W21,9.5179,10.4784,11.3665,12.7872,2.7795,2.7647,11.4902,11.5629,50.0,1,1,normal,0
IC_2751,LOT_E,W21,8.4111,9.5584,11.2644,11.3737,2.5275,2.6115,12.5825,12.8894,50.0,1,1,normal,0
IC_5669,LOT_C,W05,12.328,14.4679,16.1192,17.0018,2.4781,2.6287,12.0674,12.2073,50.0,1,1,normal,0
IC_4532,LOT_B,W15,6.8853,7.732,8.2234,8.7761,2.2398,2.3067,11.0057,11.2887,50.0,1,1,normal,0
IC_1999,LOT_E,W07,11.6596,12.3993,13.1405,14.0133,2.1349,2.1717,13.2397,13.3635,50.0,1,1,normal,0
IC_2120,LOT_D,W20,8.7564,10.4186,12.2072,13.7183,2.7858,2.8752,11.7033,11.8982,50.0,1,1,normal,0
IC_4782,LOT_D,W13,9.507,10.3861,11.7129,12.4605,2.697,2.7512,11.5661,11.6028,50.0,1,1,normal,0
IC_4137,LOT_C,W20,10.9446,12.1192,14.265,15.2085,2.199,2.2652,11.2902,11.4898,50.0,1,1,normal,0
IC_6480,LOT_D,W22,10.1646,11.0724,12.2362,12.756,2.6699,2.7499,12.4214,12.535,50.0,1,1,normal,0
IC_6915,LOT_B,W23,8.9923,10.6392,12.2232,13.3269,2.4197,2.5291,11.3328,11.6935,50.0,1,1,normal,0
IC_2975,LOT_C,W23,12.1796,13.3467,14.3284,15.0298,2.0651,2.1183,12.4457,12.3117,50.0,1,1,normal,0
IC_3243,LOT_A,W13,11.4567,12.6219,13.5456,14.5444,2.9322,2.9974,13.183,13.2349,50.0,1,1,normal,0
IC_2558,LOT_A,W08,44.2194,46.6568,48.605,49.9255,5.5894,5.7075,16.6426,16.8652,50.0,1,1,latent_distribution_outlier,1
IC_2978,LOT_C,W02,84.5478,91.427,106.6864,129.0578,8.0734,8.457,22.0626,22.8903,50.0,0,0,gross_failure,1
IC_4507,LOT_D,W08,9.959,11.0109,12.0777,12.1809,2.5575,2.6194,11.2511,11.4529,50.0,1,1,normal,0
IC_3731,LOT_B,W10,7.4493,8.4167,8.6397,9.7203,2.7297,2.75,10.2493,10.5694,50.0,1,1,normal,0
IC_5459,LOT_E,W14,54.362,59.3398,67.517,83.1504,5.834,6.132,19.3036,19.7994,50.0,0,0,gross_failure,1
IC_5495,LOT_E,W07,11.9171,13.8175,15.635,16.0958,2.5181,2.7099,12.148,12.3487,50.0,1,1,normal,0
IC_2007,LOT_C,W06,10.9471,12.75,13.9125,15.5988,2.1162,2.24,12.0102,12.2823,50.0,1,1,normal,0
IC_1898,LOT_B,W22,8.0845,9.0856,9.761,10.2687,2.4291,2.5343,9.3504,9.3297,50.0,1,1,normal,0
IC_6319,LOT_A,W15,9.5238,10.7742,12.6593,12.688,2.4512,2.5066,11.5624,11.7219,50.0,1,1,normal,0
IC_4521,LOT_D,W18,82.0151,87.1415,95.9518,112.0927,8.2164,8.5328,21.9356,22.5842,50.0,0,0,gross_failure,1
IC_4244,LOT_F,W22,9.3467,10.6405,12.5524,13.7555,2.1775,2.2688,12.7245,12.941,50.0,1,1,normal,0
IC_5190,LOT_B,W12,9.2989,10.3566,10.8195,11.2698,2.5857,2.6322,11.4501,11.5311,50.0,1,1,normal,0
IC_6450,LOT_F,W04,10.9643,12.0616,13.5068,14.3738,2.7269,2.7702,13.5735,13.7206,50.0,1,1,normal,0
IC_2204,LOT_A,W04,9.8943,11.0092,11.3164,11.4578,2.475,2.5691,10.5921,10.8077,50.0,1,1,normal,0
IC_3123,LOT_E,W09,12.7384,13.8422,15.3153,16.0531,2.0471,2.0415,13.8534,13.9076,50.0,1,1,normal,0
IC_2141,LOT_D,W19,10.3525,11.6279,12.4938,13.7507,2.6351,2.7171,11.315,11.4775,50.0,1,1,normal,0
IC_3573,LOT_E,W01,9.2415,10.9911,12.5672,13.8077,2.3556,2.4638,11.5929,11.9145,50.0,1,1,normal,0
IC_6124,LOT_D,W13,13.6534,14.0436,15.0965,15.7354,2.9475,2.9892,13.0195,13.0962,50.0,1,1,normal,0
IC_5063,LOT_D,W05,8.1564,9.0225,10.4742,11.1995,2.5059,2.5528,11.1416,11.235,50.0,1,1,normal,0
IC_5613,LOT_B,W01,11.1195,12.1148,12.8625,13.4917,3.0195,3.0795,11.5794,11.5397,50.0,1,1,normal,0
IC_2029,LOT_D,W08,10.7311,11.6616,12.4677,13.0696,2.3042,2.3443,10.8858,10.9988,50.0,1,1,normal,0
IC_2607,LOT_A,W16,7.8597,9.0977,10.5068,10.4551,2.3887,2.4595,11.2117,11.3681,50.0,1,1,normal,0
IC_4675,LOT_F,W15,9.8248,11.5634,13.0628,13.7127,1.6607,1.7214,14.3898,14.6077,50.0,1,1,normal,0
IC_4530,LOT_F,W02,10.1697,11.4989,12.2268,12.9695,2.1054,2.1696,14.1692,14.4061,50.0,1,1,normal,0
IC_2863,LOT_B,W04,6.8683,7.5349,8.9169,8.466,2.5742,2.6129,10.0607,10.1641,50.0,1,1,normal,0
IC_1399,LOT_A,W01,5.3886,6.6575,7.7946,8.9927,1.971,2.0355,11.8077,11.8699,50.0,1,1,normal,0
IC_5271,LOT_D,W15,10.2102,15.1477,41.319,77.3861,2.5168,2.8137,11.6679,12.2747,50.0,1,1,early_drifter,1
IC_6451,LOT_C,W16,12.8877,13.9306,14.9435,15.6556,2.5313,2.5985,13.0175,13.2217,50.0,1,1,normal,0
IC_5565,LOT_E,W14,8.4581,9.7602,11.5747,11.9108,1.8722,1.9837,12.5068,12.5783,50.0,1,1,normal,0
IC_6021,LOT_E,W15,8.2918,9.1467,9.7536,10.6767,1.9499,1.9469,11.1528,11.1319,50.0,1,1,normal,0
IC_5358,LOT_E,W10,9.4814,10.7635,12.2868,13.2238,2.0725,2.1542,11.763,11.9523,50.0,1,1,normal,0
IC_3312,LOT_C,W19,12.7015,14.0162,15.2694,16.4779,2.1583,2.2156,12.3884,12.4572,50.0,1,1,normal,0
IC_4901,LOT_D,W21,10.9502,12.1685,13.015,13.4271,2.3739,2.39,12.2316,12.3941,50.0,1,1,normal,0
IC_3026,LOT_D,W01,13.4281,14.5961,15.642,16.6745,2.657,2.7643,12.4292,12.6223,50.0,1,1,normal,0
IC_1663,LOT_D,W15,8.7055,9.4842,9.7624,11.4243,2.4639,2.5222,11.1796,11.4497,50.0,1,1,normal,0
